OrderID,OrderDate,CustomerID,CustomerName,Region,SalesChannel,ProductID,ProductName,Category,BusinessLine,UnitPrice,Quantity,Discount,Revenue,Cost,Profit,CustomerTenureMonths,CustomerSegment,Industry,LastPurchaseDaysAgo
O002986,2023-07-05,C0079,Customer 079,Malaysia,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,10,0.07,1674.0,900,774.0,49,Enterprise,Medical Distributors,10
O002987,2025-11-07,C0084,Customer 084,Thailand,Retail,M002,Operating Table,Medical Equipment,Medical,18000,1,0.08,16560.0,11000,5560.0,5,Enterprise,Smart Home,28
O002988,2025-02-17,C0167,Customer 167,Malaysia,Retail,A003,Sensor Processing Unit,Electronics,Autonomous,620,4,0.1,2232.0,1400,832.0,83,SME,Robotics,39
O002989,2023-07-24,C0140,Customer 140,China,Online,A002,Control Unit Module,Electronics,Autonomous,780,5,0.1,3510.0,2100,1410.0,63,Retail,Automotive OEM,55
O002990,2023-05-14,C0162,Customer 162,Malaysia,Online,A003,Sensor Processing Unit,Electronics,Autonomous,620,3,0.04,1785.6,1050,735.6,85,SME,Smart Home,21
O002991,2023-06-22,C0129,Customer 129,Indonesia,Retail,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,6,0.11,507.3,270,237.3,74,Enterprise,Smart Home,174
O002992,2023-02-02,C0117,Customer 117,China,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,7,0.02,3087.0,1750,1337.0,17,SME,Technology,160
O002993,2024-05-24,C0013,Customer 013,China,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.09,22750.0,15000,7750.0,21,Enterprise,Consumer Electronics,95
O002994,2023-11-15,C0012,Customer 012,Malaysia,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,3,0.08,69000.0,45000,24000.0,30,Retail,Medical Distributors,26
O002995,2023-05-06,C0167,Customer 167,Malaysia,Distributor,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,5,0.11,1424.0,850,574.0,83,SME,Robotics,39
O002996,2024-08-23,C0057,Customer 057,Malaysia,Retail,A002,Control Unit Module,Electronics,Autonomous,780,3,0.09,2129.4,1260,869.4,75,SME,Robotics,153
O002997,2025-05-08,C0177,Customer 177,Thailand,Distributor,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.17,20750.0,15000,5750.0,21,Enterprise,Medical Distributors,85
O002998,2023-11-07,C0198,Customer 198,Indonesia,Distributor,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,9,0.06,1184.4,630,554.4,57,Enterprise,Medical Distributors,26
O002999,2023-08-13,C0163,Customer 163,Malaysia,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.13,21750.0,15000,6750.0,21,Enterprise,Medical Distributors,1
O003000,2024-09-18,C0100,Customer 100,China,Online,A003,Sensor Processing Unit,Electronics,Autonomous,620,8,0.09,4513.6,2800,1713.6,19,SME,Robotics,168
O003001,2024-06-27,C0056,Customer 056,Singapore,Online,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,7,0.0,2240.0,1190,1050.0,77,Retail,Medical Distributors,18
O003002,2023-02-22,C0144,Customer 144,China,Direct Sales,A002,Control Unit Module,Electronics,Autonomous,780,5,0.09,3549.0,2100,1449.0,12,SME,Hospital Systems,76
O003003,2023-03-12,C0185,Customer 185,Thailand,Distributor,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,9,0.11,1121.4,630,491.4,12,SME,Industrial Automation,58
O003004,2023-04-06,C0141,Customer 141,Thailand,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,7,0.06,1184.4,630,554.4,36,Retail,Consumer Electronics,153
O003005,2025-12-11,C0193,Customer 193,Indonesia,Distributor,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.04,48000.0,30000,18000.0,71,SME,Consumer Electronics,140
O003006,2024-12-15,C0155,Customer 155,China,Direct Sales,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.12,14960.0,10000,4960.0,33,Enterprise,Hospital Systems,123
O003007,2023-05-16,C0002,Customer 002,Malaysia,Retail,M002,Operating Table,Medical Equipment,Medical,18000,1,0.06,16920.0,11000,5920.0,76,SME,Medical Distributors,109
O003008,2025-04-30,C0135,Customer 135,China,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,9,0.01,1603.8,810,793.8,91,Retail,Technology,40
O003009,2023-01-02,C0089,Customer 089,Singapore,Retail,A001,Advanced PCB Board,Electronics,Autonomous,450,1,0.06,423.0,250,173.0,65,SME,Smart Home,80
O003010,2024-06-10,C0130,Customer 130,China,Online,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.08,46000.0,30000,16000.0,10,SME,Robotics,152
O003011,2025-01-18,C0033,Customer 033,Singapore,Direct Sales,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,10,0.07,2976.0,1700,1276.0,11,Enterprise,Medical Distributors,125
O003012,2024-02-06,C0039,Customer 039,Malaysia,Distributor,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.13,21750.0,15000,6750.0,76,Enterprise,Hospital Systems,142
O003013,2023-10-20,C0127,Customer 127,Thailand,Direct Sales,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.08,7820.0,5000,2820.0,78,Retail,Automotive OEM,156
O003014,2025-04-07,C0179,Customer 179,Indonesia,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,7,0.04,3024.0,1750,1274.0,41,Enterprise,Medical Distributors,65
O003015,2024-05-28,C0186,Customer 186,Singapore,Online,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.05,23750.0,15000,8750.0,83,SME,Medical Distributors,40
O003016,2025-08-04,C0180,Customer 180,Thailand,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,10,0.1,855.0,450,405.0,66,Enterprise,Industrial Automation,1
O003017,2023-09-27,C0078,Customer 078,Malaysia,Retail,A002,Control Unit Module,Electronics,Autonomous,780,2,0.05,1482.0,840,642.0,53,SME,Consumer Electronics,172
O003018,2023-10-25,C0151,Customer 151,Thailand,Direct Sales,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,6,0.1,1728.0,1020,708.0,39,Enterprise,Automotive OEM,4
O003019,2025-02-27,C0188,Customer 188,China,Direct Sales,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,10,0.06,893.0,450,443.0,32,Retail,Technology,117
O003020,2024-01-09,C0089,Customer 089,Singapore,Distributor,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.07,11160.0,7000,4160.0,65,SME,Smart Home,80
O003021,2024-05-02,C0045,Customer 045,Thailand,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.05,47500.0,30000,17500.0,94,SME,Technology,14
O003022,2025-09-11,C0190,Customer 190,Malaysia,Online,A004,Robotics Motion Controller,Electronics,Autonomous,950,3,0.04,2736.0,1620,1116.0,54,Retail,Smart Home,88
O003023,2025-04-10,C0031,Customer 031,Indonesia,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,2,0.1,1710.0,1080,630.0,77,Retail,Hospital Systems,83
O003024,2024-06-22,C0100,Customer 100,China,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,9,0.04,1555.2,810,745.2,19,SME,Robotics,168
O003025,2024-07-26,C0050,Customer 050,Malaysia,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,7,0.06,625.1,315,310.1,28,SME,Technology,103
O003026,2024-01-17,C0018,Customer 018,Singapore,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,3,0.08,1242.0,750,492.0,35,Retail,Industrial Automation,17
O003027,2025-09-25,C0044,Customer 044,China,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,6,0.09,982.8,540,442.8,85,Enterprise,Medical Distributors,111
O003028,2024-12-02,C0216,Customer 216,Thailand,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,13,0.04,2246.4,1170,1076.4,36,Enterprise,Industrial Automation,3
O003029,2025-01-18,C0001,Customer 001,Singapore,Direct Sales,A003,Sensor Processing Unit,Electronics,Autonomous,620,6,0.1,3348.0,2100,1248.0,32,Enterprise,Smart Home,58
O003030,2023-09-16,C0180,Customer 180,Thailand,Distributor,M002,Operating Table,Medical Equipment,Medical,18000,2,0.18,29520.0,22000,7520.0,66,Enterprise,Industrial Automation,1
O003031,2023-08-16,C0027,Customer 027,Indonesia,Online,M002,Operating Table,Medical Equipment,Medical,18000,4,0.04,69120.0,44000,25120.0,15,Retail,Consumer Electronics,76
O003032,2024-12-12,C0125,Customer 125,Malaysia,Retail,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.05,2137.5,1250,887.5,31,Retail,Automotive OEM,33
O003033,2023-06-19,C0090,Customer 090,China,Distributor,S001,Smart Home Controller,IoT Devices,Smart Devices,180,6,0.07,1004.4,540,464.4,71,Enterprise,Smart Home,33
O003034,2025-11-12,C0158,Customer 158,Indonesia,Distributor,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.09,15470.0,10000,5470.0,32,Retail,Medical Distributors,31
O003035,2024-03-30,C0127,Customer 127,Thailand,Distributor,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.08,11040.0,7000,4040.0,78,Retail,Automotive OEM,156
O003036,2024-12-25,C0191,Customer 191,Indonesia,Distributor,S001,Smart Home Controller,IoT Devices,Smart Devices,180,9,0.08,1490.4,810,680.4,37,Enterprise,Hospital Systems,77
O003037,2025-12-22,C0218,Customer 218,Thailand,Direct Sales,S001,Smart Home Controller,IoT Devices,Smart Devices,180,4,0.06,676.8,360,316.8,78,Retail,Robotics,91
O003038,2025-01-12,C0132,Customer 132,Singapore,Distributor,S001,Smart Home Controller,IoT Devices,Smart Devices,180,5,0.06,846.0,450,396.0,45,Retail,Hospital Systems,137
O003039,2025-12-23,C0095,Customer 095,Indonesia,Online,M003,Anesthesia Machine,Medical Equipment,Medical,25000,4,0.04,96000.0,60000,36000.0,85,SME,Automotive OEM,22
O003040,2023-12-06,C0003,Customer 003,Singapore,Distributor,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,13,0.11,1099.15,585,514.15,30,Enterprise,Robotics,130
O003041,2023-11-08,C0003,Customer 003,Singapore,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,4,0.11,640.8,360,280.8,30,Enterprise,Robotics,130
O003042,2024-07-24,C0208,Customer 208,Indonesia,Retail,M001,Surgical Light System,Medical Equipment,Medical,12000,3,0.05,34200.0,21000,13200.0,22,SME,Automotive OEM,45
O003043,2025-12-04,C0193,Customer 193,Indonesia,Retail,A003,Sensor Processing Unit,Electronics,Autonomous,620,6,0.06,3496.8,2100,1396.8,71,SME,Consumer Electronics,140
O003044,2023-10-06,C0044,Customer 044,China,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,5,0.03,679.0,350,329.0,85,Enterprise,Medical Distributors,111
O003045,2024-05-29,C0117,Customer 117,China,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,6,0.05,798.0,420,378.0,17,SME,Technology,160
O003046,2023-05-17,C0087,Customer 087,China,Retail,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.09,10920.0,7000,3920.0,47,Enterprise,Robotics,111
O003047,2025-09-11,C0077,Customer 077,Malaysia,Distributor,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.06,23500.0,15000,8500.0,53,Retail,Automotive OEM,7
O003048,2023-11-23,C0178,Customer 178,China,Retail,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,11,0.07,971.85,495,476.85,85,SME,Smart Home,103
O003049,2024-02-01,C0180,Customer 180,Thailand,Online,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.09,15470.0,10000,5470.0,66,Enterprise,Industrial Automation,1
O003050,2024-07-19,C0099,Customer 099,China,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.04,24000.0,15000,9000.0,92,SME,Robotics,179
O003051,2023-11-07,C0069,Customer 069,Thailand,Retail,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.04,8160.0,5000,3160.0,7,SME,Smart Home,24
O003052,2024-07-18,C0196,Customer 196,Thailand,Direct Sales,A002,Control Unit Module,Electronics,Autonomous,780,4,0.07,2901.6,1680,1221.6,50,SME,Industrial Automation,170
O003053,2025-12-02,C0142,Customer 142,Thailand,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.08,2070.0,1250,820.0,11,SME,Robotics,62
O003054,2025-08-22,C0184,Customer 184,China,Retail,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.11,7565.0,5000,2565.0,91,Enterprise,Robotics,41
O003055,2023-09-13,C0138,Customer 138,Singapore,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,6,0.04,1036.8,540,496.8,32,Enterprise,Technology,119
O003056,2024-11-30,C0060,Customer 060,Thailand,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.05,2137.5,1250,887.5,17,Enterprise,Industrial Automation,172
O003057,2024-06-07,C0008,Customer 008,Singapore,Retail,M002,Operating Table,Medical Equipment,Medical,18000,2,0.06,33840.0,22000,11840.0,45,SME,Consumer Electronics,155
O003058,2023-12-11,C0031,Customer 031,Indonesia,Retail,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,9,0.06,1184.4,630,554.4,77,Retail,Hospital Systems,83
O003059,2024-04-05,C0080,Customer 080,China,Direct Sales,S001,Smart Home Controller,IoT Devices,Smart Devices,180,6,0.04,1036.8,540,496.8,45,Enterprise,Technology,79
O003060,2025-01-12,C0203,Customer 203,China,Retail,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.09,15470.0,10000,5470.0,80,Retail,Hospital Systems,18
O003061,2025-06-04,C0073,Customer 073,Malaysia,Direct Sales,A003,Sensor Processing Unit,Electronics,Autonomous,620,4,0.07,2306.4,1400,906.4,75,SME,Consumer Electronics,142
O003062,2024-07-27,C0131,Customer 131,Malaysia,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,7,0.11,872.2,490,382.2,88,Enterprise,Smart Home,154
O003063,2025-11-06,C0177,Customer 177,Thailand,Retail,A002,Control Unit Module,Electronics,Autonomous,780,5,0.07,3627.0,2100,1527.0,21,Enterprise,Medical Distributors,85
O003064,2024-05-29,C0139,Customer 139,Indonesia,Direct Sales,A002,Control Unit Module,Electronics,Autonomous,780,4,0.02,3057.6,1680,1377.6,44,SME,Industrial Automation,8
O003065,2025-09-21,C0147,Customer 147,Thailand,Retail,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.05,8075.0,5000,3075.0,35,SME,Technology,79
O003066,2025-06-07,C0137,Customer 137,China,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,6,0.04,547.2,270,277.2,42,SME,Smart Home,63
O003067,2025-09-26,C0149,Customer 149,Indonesia,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,7,0.05,1197.0,630,567.0,25,Retail,Automotive OEM,56
O003068,2025-02-22,C0211,Customer 211,Thailand,Direct Sales,M001,Surgical Light System,Medical Equipment,Medical,12000,3,0.07,33480.0,21000,12480.0,60,SME,Hospital Systems,74
O003069,2023-07-21,C0064,Customer 064,Malaysia,Direct Sales,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,9,0.04,2764.8,1530,1234.8,57,SME,Automotive OEM,140
O003070,2024-05-03,C0117,Customer 117,China,Retail,A002,Control Unit Module,Electronics,Autonomous,780,5,0.09,3549.0,2100,1449.0,17,SME,Technology,160
O003071,2023-03-23,C0145,Customer 145,Malaysia,Retail,A002,Control Unit Module,Electronics,Autonomous,780,9,0.09,6388.2,3780,2608.2,40,SME,Robotics,170
O003072,2025-12-06,C0143,Customer 143,China,Retail,M001,Surgical Light System,Medical Equipment,Medical,12000,3,0.09,32760.0,21000,11760.0,89,SME,Robotics,122
O003073,2025-06-03,C0163,Customer 163,Malaysia,Direct Sales,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,6,0.05,541.5,270,271.5,21,Enterprise,Medical Distributors,1
O003074,2024-01-06,C0216,Customer 216,Thailand,Online,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.09,10920.0,7000,3920.0,36,Enterprise,Industrial Automation,3
O003075,2025-04-24,C0107,Customer 107,Indonesia,Retail,M001,Surgical Light System,Medical Equipment,Medical,12000,2,0.09,21840.0,14000,7840.0,36,SME,Robotics,113
O003076,2024-06-03,C0060,Customer 060,Thailand,Online,A002,Control Unit Module,Electronics,Autonomous,780,4,0.05,2964.0,1680,1284.0,17,Enterprise,Industrial Automation,172
O003077,2024-05-24,C0209,Customer 209,Singapore,Retail,A001,Advanced PCB Board,Electronics,Autonomous,450,4,0.08,1656.0,1000,656.0,80,SME,Industrial Automation,175
O003078,2024-10-26,C0036,Customer 036,Indonesia,Online,A004,Robotics Motion Controller,Electronics,Autonomous,950,3,0.08,2622.0,1620,1002.0,70,SME,Robotics,177
O003079,2023-11-25,C0175,Customer 175,China,Online,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,3,0.08,23460.0,15000,8460.0,75,Retail,Automotive OEM,112
O003080,2024-12-14,C0117,Customer 117,China,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.09,22750.0,15000,7750.0,17,SME,Technology,160
O003081,2024-11-14,C0197,Customer 197,Malaysia,Distributor,A002,Control Unit Module,Electronics,Autonomous,780,10,0.08,7176.0,4200,2976.0,17,SME,Hospital Systems,129
O003082,2024-09-18,C0066,Customer 066,Thailand,Direct Sales,M002,Operating Table,Medical Equipment,Medical,18000,2,0.07,33480.0,22000,11480.0,18,Retail,Medical Distributors,68
O003083,2024-10-02,C0159,Customer 159,Indonesia,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,3,0.05,912.0,510,402.0,67,Retail,Robotics,98
O003084,2025-02-22,C0104,Customer 104,China,Online,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.09,15470.0,10000,5470.0,57,SME,Consumer Electronics,157
O003085,2025-09-21,C0193,Customer 193,Indonesia,Online,A002,Control Unit Module,Electronics,Autonomous,780,8,0.08,5740.8,3360,2380.8,71,SME,Consumer Electronics,140
O003086,2025-01-10,C0090,Customer 090,China,Distributor,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.11,44500.0,30000,14500.0,71,Enterprise,Smart Home,33
O003087,2023-08-17,C0126,Customer 126,China,Online,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.09,15470.0,10000,5470.0,60,SME,Robotics,180
O003088,2024-08-29,C0040,Customer 040,Malaysia,Distributor,S001,Smart Home Controller,IoT Devices,Smart Devices,180,7,0.07,1171.8,630,541.8,10,SME,Hospital Systems,162
O003089,2023-06-05,C0196,Customer 196,Thailand,Direct Sales,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.04,16320.0,10000,6320.0,50,SME,Industrial Automation,170
O003090,2025-04-08,C0065,Customer 065,Thailand,Distributor,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.12,1980.0,1250,730.0,86,SME,Hospital Systems,142
O003091,2025-12-27,C0128,Customer 128,Singapore,Retail,A002,Control Unit Module,Electronics,Autonomous,780,5,0.03,3783.0,2100,1683.0,40,Retail,Automotive OEM,28
O003092,2025-02-27,C0182,Customer 182,Thailand,Online,M002,Operating Table,Medical Equipment,Medical,18000,1,0.07,16740.0,11000,5740.0,81,SME,Technology,114
O003093,2023-06-18,C0172,Customer 172,China,Distributor,A002,Control Unit Module,Electronics,Autonomous,780,5,0.09,3549.0,2100,1449.0,4,SME,Smart Home,24
O003094,2023-03-25,C0084,Customer 084,Thailand,Distributor,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.15,7225.0,5000,2225.0,5,Enterprise,Smart Home,28
O003095,2024-07-14,C0117,Customer 117,China,Retail,M001,Surgical Light System,Medical Equipment,Medical,12000,2,0.05,22800.0,14000,8800.0,17,SME,Technology,160
O003096,2024-03-24,C0171,Customer 171,Indonesia,Distributor,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.06,7990.0,5000,2990.0,77,SME,Medical Distributors,11
O003097,2024-03-18,C0149,Customer 149,Indonesia,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.05,23750.0,15000,8750.0,25,Retail,Automotive OEM,56
O003098,2023-02-12,C0049,Customer 049,Indonesia,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,9,0.11,2563.2,1530,1033.2,12,Enterprise,Hospital Systems,61
O003099,2025-04-28,C0155,Customer 155,China,Distributor,S001,Smart Home Controller,IoT Devices,Smart Devices,180,8,0.07,1339.2,720,619.2,33,Enterprise,Hospital Systems,123
O003100,2025-11-28,C0002,Customer 002,Malaysia,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,8,0.09,2329.6,1360,969.6,76,SME,Medical Distributors,109
O003101,2025-03-03,C0041,Customer 041,Singapore,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,5,0.09,637.0,350,287.0,43,Enterprise,Hospital Systems,19
O003102,2025-01-15,C0011,Customer 011,Thailand,Retail,A001,Advanced PCB Board,Electronics,Autonomous,450,6,0.05,2565.0,1500,1065.0,6,SME,Medical Distributors,170
